Title,City,State,Value,Status,BidDate,Uses,HasHotel,HasElderly,Lat,Lng
Christmas Run Pool Improvements,Wooster,OH,6344635,Bid Results,"Nov 20, 2025","Sidewalks / Parking Lot, Water / Sewer, Swimming Pools",FALSE,FALSE,40.8065,-81.9453
Roadway Minor Rehabilitation - US 62,Millersburg,OH,6344000,Conceptual,,Roads / Highways,FALSE,FALSE,40.5542,-81.9174
Roadway Minor Rehabilitation - Multiple Locations,Nankin,OH,6340000,Conceptual,,Roads / Highways,FALSE,FALSE,40.9436,-82.3018
Improvement of Reynoldsburg-New Albany Road and Havens Road Roundabout,Jefferson Township,OH,6331456,Award,"Nov 8, 2022","Roads / Highways, Water / Sewer, Bridges / Tunnels",FALSE,FALSE,40.0299,-82.8144
2025 County Road Improvement Program (Resurfacing of Various County and Township Roadways),Delaware,OH,6316608,Bid Results,"Apr 1, 2025",Roads / Highways,FALSE,FALSE,40.2987,-83.068
Roadway Minor Rehab - US-6,Montpelier,OH,6310000,Conceptual,,Roads / Highways,FALSE,FALSE,41.5508,-84.5222
Slim Sallee Riverfront Development Project  - Village of Higginsport,Higginsport,OH,6303288,Pre-Construction/Negotiated,,"Bridges / Tunnels, Playgrounds / Parks / Athletic Fields",FALSE,FALSE,38.7898,-83.9674
Blueprint West Franklinton - Green / Glenwood - City of Columbus,Columbus,OH,6300000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9612,-82.9988
Green Bus Garage and Storage Facility,North Canton,OH,6300000,Award,"Mar 31, 2025","Warehouse / Distribution, Service Station / Car Wash",FALSE,FALSE,40.9316,-81.4783
South Euclid Residential Development,South Euclid,OH,6300000,Conceptual,,Residential Subdivision,FALSE,FALSE,41.5231,-81.5185
Roadway Minor Rehabilitation - SR 124,Pomeroy,OH,6293000,Conceptual,,Roads / Highways,FALSE,FALSE,39.0349,-82.0072
Fire Station - City of Avon,Avon,OH,6286600,Conceptual,,Fire / Police,FALSE,FALSE,41.4597,-81.9924
Sanitary Sewer Reconstruction 2024,Akron,OH,6281679,Award,"Mar 6, 2025",Water / Sewer,FALSE,FALSE,41.0812,-81.5188
Roadway Minor Rehabilitation CHP-Pave-FY26,Urbana,OH,6278000,Conceptual,,Roads / Highways,FALSE,FALSE,40.1026,-83.8049
Gateway Office Expansion,Canton,OH,6267800,Award,"Oct 17, 2022",Municipal,FALSE,FALSE,40.7809,-81.3675
Whitmer Drive Roadway Reconstruction,Toledo,OH,6266843,Award,"Mar 18, 2025","Roads / Highways, Sidewalks / Parking Lot, Water / Sewer",FALSE,FALSE,41.6528,-83.5379
Construct Updated High School Science Labs - New Albany - Plain Local Schools,New Albany,OH,6263000,Design,,Educational,FALSE,FALSE,40.0842,-82.8158
Intersection Improvement (Safety) - US 224,Van Wert,OH,6261016,Conceptual,,"Roads / Highways, Bridges / Tunnels",FALSE,FALSE,40.8712,-84.5641
Johnson Island Water Main Extension Oepa Defa WsrlA Funded Project,Lakeside Marblehead,OH,6260381,Bid Results,"Feb 10, 2026",Water / Sewer,FALSE,FALSE,41.526,-82.7293
BBI Transportation Headquarters / Obetz,Obetz,OH,6250000,Design,,"Office, Sidewalks / Parking Lot",FALSE,FALSE,39.8788,-82.9506
Dayton Christian Schools - Sport Field Improvements,Miamisburg,OH,6249150,Post-Bid,"Feb 13, 2026",Educational,FALSE,FALSE,39.6417,-84.2879
Roadway Minor Rehabilitation - Various,Nankin,OH,6227100,Conceptual,,Roads / Highways,FALSE,FALSE,40.9436,-82.3018
Roadway Minor Rehab -CUY Fulton Road,Cleveland,OH,6224270,Conceptual,,Roads / Highways,FALSE,FALSE,41.455,-81.715
CUY Warrensville Center Road (CR-4) Rehabilitate Existing Roadway From Fairmount Boulevard To Mayfield Road In The Cities Of University Heights And South Euclid Ohio,University Heights,OH,6224147,Bid Results,"Jan 22, 2026",Roads / Highways,FALSE,FALSE,41.4988,-81.5546
Warrensville Center Road Rehab - South Euclid and University Heights - Cuyahoga County,Cleveland,OH,6224147,Pre-Construction/Negotiated,,Roads / Highways,FALSE,FALSE,41.4993,-81.6944
Mahoning Avenue Industrial Corridor Upgrade Project,Youngstown,OH,6210833,Award,"Jul 23, 2025","Roads / Highways, Water / Sewer, Bridges / Tunnels",FALSE,FALSE,41.1022,-80.6847
Intersection - SR 46 and SR 82,Howland Township,OH,6206766,Award,"Aug 28, 2025",Roads / Highways,FALSE,FALSE,41.2576,-80.7325
RFQ D/B - HVAC Phase IX - HVAC Systems Renovations at Two Schools  in Design-Build Delivery Model,Columbus,OH,6200000,Final Planning,"Aug 6, 2020",Educational,FALSE,FALSE,39.9603,-83.0093
RFQ D/B - Spitzer Conference Center Renovation,Elyria,OH,6200000,Under Construction,"Apr 9, 2024","Sidewalks / Parking Lot, Educational, Conference / Convention Centers",FALSE,FALSE,41.4133,-82.0736
Wastewater Treatment Improvement Project - City of Eaton,Eaton,OH,6200000,Final Planning,,Water / Sewer,FALSE,FALSE,39.7439,-84.6366
RFQ Design - New Fire Station #2,Lancaster,OH,6200000,Conceptual,,Fire / Police,FALSE,FALSE,39.7334,-82.6395
Bridge Preservation,Wintersville,OH,6200000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,40.3872,-80.7658
Roadway Minor Rehab,Delaware,OH,6199392,Conceptual,,Roads / Highways,FALSE,FALSE,40.3033,-83.0361
Water Reclamation Facility Electrical Equipment Improvements Project Design and Construction Oversight Services,Canton,OH,6197567,Design,,Water / Sewer,FALSE,FALSE,40.7989,-81.3784
Bridge Repair - SR 126,Cincinnati,OH,6184753,Award,"Jan 15, 2026",Bridges / Tunnels,FALSE,FALSE,39.2085,-84.4794
Roadway Minor Rehabilitation - IR 75,New Miami,OH,6181540,Conceptual,,Roads / Highways,FALSE,FALSE,39.4405,-84.5222
Roadway Minor Rehabilitation - SR 79,Newark,OH,6179612,Conceptual,,Roads / Highways,FALSE,FALSE,40.0725,-82.3834
Sanitary Sewer Reconstruction 2021 Small Diameter Lining,Akron,OH,6157203,Bid Results,"Aug 11, 2022",Water / Sewer,FALSE,FALSE,41.0814,-81.519
Bridge Preservation - SR 126,Camp Dennison,OH,6150943,Conceptual,,Bridges / Tunnels,FALSE,FALSE,39.2001,-84.2892
Watershed Boathouse Improvements - City of Columbus,Columbus,OH,6150000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9647,-83.0182
Roadway Improvement (Safety)	- OH 49,Greenville,OH,6145000,Conceptual,,"Roads / Highways, Sidewalks / Parking Lot",FALSE,FALSE,40.1185,-84.6446
Pavement Maintenance - OH 3,Galena,OH,6142000,Conceptual,,Roads / Highways,FALSE,FALSE,40.2321,-82.8798
"Roof Redirection - Hilltop 4, Phase 1 - City of Columbus",Columbus,OH,6126000,Conceptual,,"Residential Subdivision, Water / Sewer",FALSE,FALSE,39.9612,-82.9988
"Roof Redirection - Hilltop 4, Phase 2 - City of Columbus",Columbus,OH,6126000,Conceptual,,"Residential Subdivision, Water / Sewer",FALSE,FALSE,39.9612,-82.9988
"Lateral Lining - Hilltop 4, Phase 1 - City of Columbus",Columbus,OH,6126000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9625,-83.0032
"Lateral Lining - Hilltop 4, Phase 2 - City of Columbus",Columbus,OH,6126000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9625,-83.0032
2025 Resurfacing Project,Lebanon,OH,6122095,Award,"Apr 3, 2025",Roads / Highways,FALSE,FALSE,39.4353,-84.203
TRU - OHLTOWN Viaduct,Warren,OH,6120329,Post-Bid,"Oct 17, 2025",Bridges / Tunnels,FALSE,FALSE,41.331,-80.7298
Village of Miller City Sanitary Sewer,Miller City,OH,6115000,Post-Bid,"Sep 10, 2025",Water / Sewer,FALSE,FALSE,41.1028,-84.1313
Roadway Minor Rehabilitation  -  OH-281,Holgate,OH,6105000,Conceptual,,Roads / Highways,FALSE,FALSE,41.2829,-84.0948
Minor Reconstruction - SR 2,Huron,OH,6104814,Award,"May 22, 2025",Roads / Highways,FALSE,FALSE,41.3887,-82.5739
Bridge Preservation - I 90,Mentor,OH,6100000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,41.6467,-81.3347
Other Building / Facility Work - IR 71,Ashland,OH,6100000,Conceptual,,Sidewalks / Parking Lot,FALSE,FALSE,40.8597,-82.2545
Bridge Preservation,Marietta,OH,6100000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,39.4626,-81.4718
Fountain Square Stormwater System Improvements - City of Columbus,Columbus,OH,6100000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9625,-83.0032
Roadway Minor Rehabilitation -  Various,Ashville,OH,6093525,Conceptual,,Roads / Highways,FALSE,FALSE,39.6878,-82.9932
RFQ Construction manager at risk - Arts Improvements at Hudson High School Including the Demolition of the Saywell House,Hudson,OH,6080000,Conceptual,"Feb 28, 2025",Educational,FALSE,FALSE,41.2558,-81.4136
Wastewater Treatment Plant Improvements - Phase 2,Bethel,OH,6065000,Bid Results,"Nov 22, 2024","Roads / Highways, Water / Sewer",FALSE,FALSE,38.9932,-83.9221
Roadway Minor Rehabilitation - IR 75,Findlay,OH,6059497,Conceptual,,Roads / Highways,FALSE,FALSE,41.0508,-83.6724
Roadway Minor Rehabilitation - OH 550,Cutler,OH,6050000,Conceptual,,Roads / Highways,FALSE,FALSE,39.4085,-81.7813
Construction of Eastside Recreation Center Rebid,Cincinnati,OH,6045000,Bid Results,"Nov 1, 2022",Fitness / Rec Centers,FALSE,FALSE,39.1031,-84.512
Pedestrian Facilities - OH 126,Cincinnati,OH,6035450,Conceptual,,Sidewalks / Parking Lot,FALSE,FALSE,39.216,-84.4987
Roof Renewal FY25-26,Columbus,OH,6025000,Sub-Bidding,"Mar 4, 2026",Educational,FALSE,FALSE,39.9625,-83.0032
Roadway Minor Rehabilitation on Various Location,Greenville,OH,6000005,Conceptual,,Roads / Highways,FALSE,FALSE,40.1057,-84.6897
Fairfield County Courthouse Renovation Phase 2 - County Of Fairfield,Lancaster,OH,6000000,Award,,Municipal,FALSE,FALSE,39.7134,-82.6034
East Long Apartments,Columbus,OH,6000000,Under Construction,,"Multi-Residential, Restaurant, Retail",FALSE,FALSE,39.9612,-82.9988
Georgetown Village Subdivision / Toledo,Toledo,OH,6000000,Pre-Construction/Negotiated,,Residential Subdivision,FALSE,FALSE,41.6022,-83.6625
Cleveland Bulk Terminal Ore Conveyance Tunnel Modernization,Cleveland,OH,6000000,Final Planning,"Nov 22, 2024",Bridges / Tunnels,FALSE,FALSE,41.4993,-81.6944
Southerly Stormwater and Floodplain Improvements - City of Columbus,Lockbourne,OH,6000000,Design,,Water / Sewer,FALSE,FALSE,39.8132,-82.9974
Bridge Preservation - JEF SR 7 13.9,Wintersville,OH,6000000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,40.3871,-80.6348
Replace the Deck of the Columbia Rd Bridge - SR 252,Olmsted Falls,OH,6000000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,41.38,-81.9031
Hap Cremean Water Plant HCWP Window Replacement - City of Columbus,Columbus,OH,6000000,Conceptual,,Water / Sewer,FALSE,FALSE,40.0606,-82.8904
RFQ Design - Renovation and Expansion of Its Fleet Branch,Cleveland,OH,6000000,Conceptual,,Library,FALSE,FALSE,41.4571,-81.6381
Renovations for Nursing- Phase 2 Simulation Labs,Kent,OH,6000000,Conceptual,,Educational,FALSE,FALSE,41.1537,-81.3579
RFQ Engineering - Silver Lake Boulevard Complete Street Reconstruction Project,Silver Lake,OH,6000000,Conceptual,,"Roads / Highways, Water / Sewer",FALSE,FALSE,41.1573,-81.4634
RFQ Design- Capital Improvements Project,Mechanicsburg,OH,6000000,Conceptual,,Educational,FALSE,FALSE,40.072,-83.5563
RFQ Design - Planning and Construction of a New Medina County Dog Shelter,Medina,OH,6000000,Conceptual,,Municipal,FALSE,FALSE,41.1011,-81.9125
Medina County Sewer District #300 Improvements Treatment Plant Electrical Improvement Project,Hinckley,OH,6000000,Post-Bid,"Oct 3, 2025",Water / Sewer,FALSE,FALSE,41.2742,-81.7433
Bridge / Culvert Maintenance  -  Various,Delaware,OH,6000000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,40.3033,-83.0361
Other Building / Facility Work,Washington Court House,OH,6000000,Conceptual,,Municipal,FALSE,FALSE,39.5476,-83.4839
Roadway Minor Rehabilitation - IR 271,Beachwood,OH,6000000,Conceptual,,Roads / Highways,FALSE,FALSE,41.4605,-81.4905
Bassett Deerfield Towne Center / Mason,Mason,OH,6000000,Post-Bid,"Oct 3, 2025",Retail,FALSE,FALSE,39.3065,-84.3182
RFP Design - SR 283 - E 55th (Superior to St. Clair) & St. Clair (E. 55th to E. 72nd),Cleveland,OH,6000000,Conceptual,,"Roads / Highways, Sidewalks / Parking Lot",FALSE,FALSE,41.4993,-81.6944
2026-2028 Curb Program,Shaker Heights,OH,6000000,Award,"Nov 21, 2025",Sidewalks / Parking Lot,FALSE,FALSE,41.4721,-81.578
Victoria Theatre Modernization,Dayton,OH,6000000,Conceptual,,Theaters / Auditoriums,FALSE,FALSE,39.762,-84.1922
2026 Addition and Renovation Poland Fire Station 92,Youngstown,OH,6000000,GC Bidding,"Mar 6, 2026",Fire / Police,FALSE,FALSE,41.0076,-80.598
RFP Design - East Side Rail Trail,Columbus,OH,6000000,Conceptual,,Roads / Highways,FALSE,FALSE,39.9731,-82.904
Traffic Control Maintenance  - Various,Cardington,OH,6000000,Conceptual,,Roads / Highways,FALSE,FALSE,40.493,-82.821
Roadway Minor Rehab - OH-78,Woodsfield,OH,6000000,Conceptual,,Roads / Highways,FALSE,FALSE,39.7596,-81.0936
Culvert Preservation - OH-7,Wintersville,OH,6000000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,40.3871,-80.6348
"Hillclimber Solar & Storage - RWE Clean Energy, LLC",Urbana,OH,6000000,Conceptual,,Solar Power Generation,FALSE,FALSE,40.0787,-83.7412
Amazon Fuel Cell Installation - Amazon,Hilliard,OH,6000000,Conceptual,,Chemical Power Generation,FALSE,FALSE,40.0334,-83.1582
Bridge Deck Replacement and  Rehabilitation,Cleveland,OH,6000000,GC Bidding,"Mar 12, 2026",Bridges / Tunnels,FALSE,FALSE,41.3157,-81.7413
Gallia County Fairgrounds Event Center,Gallipolis,OH,6000000,GC Bidding,"Mar 27, 2026","Office, Amusement and Recreation, Conference / Convention Centers",FALSE,FALSE,38.8216,-82.1968
Perkins Pool and Bathhouse Renovation,Akron,OH,5999000,Bid Results,"Aug 23, 2022","Playgrounds / Parks / Athletic Fields, Swimming Pools",FALSE,FALSE,41.0777,-81.5492
Four Lane Resurfacing - IR 70,Hopewell,OH,5998675,Award,"Oct 23, 2025",Roads / Highways,FALSE,FALSE,39.9409,-82.1496
RFP - Purchase and Development of the Whipple-Wise Property,North Canton,OH,5990000,Conceptual,,"Medical, Multi-Residential, Office, Amusement and Recreation, Retail, Hotel / Motel",TRUE,FALSE,40.878,-81.4218
Central Recreation Center Expansion,Cleveland,OH,5990000,Bid Results,"Nov 21, 2025",Fitness / Rec Centers,FALSE,FALSE,41.4968,-81.6703
Minor Reconstruction - SR 350,Washington Township,OH,5985706,Award,"Oct 23, 2025",Roads / Highways,FALSE,FALSE,39.3581,-83.8294
City of Rittman - WWTP Improvement REBID,Rittman,OH,5984000,Post-Bid,"Mar 14, 2025",Water / Sewer,FALSE,FALSE,40.972,-81.7638
Traffic Signals Infrastructure- City of Cincinnati,Cincinnati,OH,5981000,Conceptual,,Roads / Highways,FALSE,FALSE,39.1031,-84.512
Collections System Repairs Phase IV,Canton,OH,5976322,Bid Results,"Dec 12, 2023",Water / Sewer,FALSE,FALSE,40.7989,-81.3784
Water Treatment Plant Improvements - Phase I /  Contract A & B,Wellston,OH,5976071,Bid Results,"Jan 29, 2025",Water / Sewer,FALSE,FALSE,39.1078,-82.536
Mot-shoup Mill-14.66 Road Reconstruction Project,Harrison Township,OH,5970146,Bid Results,"Dec 13, 2023",Roads / Highways,FALSE,FALSE,39.814,-84.2178
"Countryside Park Phase II: Combined Phases 2A & 2B - Gateway Plaza, Loop Road, Paragon Entrance and Site Improvements",Washington Township,OH,5968311,Bid Results,"Nov 5, 2025","Roads / Highways, Sidewalks / Parking Lot, Water / Sewer, Playgrounds / Parks / Athletic Fields",FALSE,FALSE,39.6284,-84.1851
TRU-Ohltown Viaduct Bridge Rehabilitation,Mineral Ridge,OH,5964202,Post-Bid,"Oct 31, 2025",Bridges / Tunnels,FALSE,FALSE,41.1768,-80.8048
Bryan Middle/High School Addition,Bryan,OH,5960000,Award,"Mar 19, 2025",Educational,FALSE,FALSE,41.4576,-84.5674
Roadway Minor Rehabilitation - OH 668,Glenford,OH,5957558,Conceptual,,Roads / Highways,FALSE,FALSE,39.9317,-82.2598
Roadway Minor Rehabilitation Ashtabula - SR 46,Jefferson,OH,5950000,Conceptual,,Roads / Highways,FALSE,FALSE,41.654,-80.7806
Parkway Sanitary Sewer Installation - Phases 3B & 3C,Columbus,OH,5934306,GC Bidding,"Mar 19, 2026",Water / Sewer,FALSE,FALSE,39.8206,-82.9432
Roadway Minor Rehabilitation - SR 576,Montpelier,OH,5925000,Conceptual,,Roads / Highways,FALSE,FALSE,41.5636,-84.6131
North Ridge Road Water Transmission Main,Norwalk,OH,5917000,Final Planning,"Apr 14, 2025",Water / Sewer,FALSE,FALSE,41.2207,-82.6209
RATTLESNAKE WATER SYSTEM IMPROVEMENTS CONTRACT C-2 Caisson and Control Building Improvements,Washington Court House,OH,5915000,Final Planning,"Aug 27, 2025",Municipal,FALSE,FALSE,39.5374,-83.4376
Dayton Children's Hospital Behavioral Crisis Center,Dayton,OH,5914004,Under Construction,,Medical,FALSE,FALSE,39.7589,-84.1916
Oxford Area Trail System (OATS) Phase V Construction,Oxford,OH,5912500,Award,"May 23, 2025",Municipal,FALSE,FALSE,39.5098,-84.7453
Lead Service Line Replacement Program 2025 Part 1,Akron,OH,5906892,Award,"May 1, 2025","Roads / Highways, Sidewalks / Parking Lot, Water / Sewer",FALSE,FALSE,41.0147,-81.6145
Roadway Minor Rehabilitation - BUT SR 4 15.31,Liberty Twp,OH,5905872,Conceptual,,Roads / Highways,FALSE,FALSE,39.4272,-84.4519
Roadway Minor Rehabilation  - SR 11,Cortland,OH,5900000,Conceptual,,"Roads / Highways, Bridges / Tunnels",FALSE,FALSE,41.3167,-80.7051
Jackson Estates,Jackson Township,OH,5900000,Conceptual,,Residential Subdivision,FALSE,FALSE,39.8277,-83.0597
Roadway Minor Rehabilitation - I 90,Westlake,OH,5900000,Conceptual,,Roads / Highways,FALSE,FALSE,41.4673,-81.9276
Atlanta Drive Area Water Line Improvements,Columbus,OH,5896818,Award,"Sep 10, 2025",Water / Sewer,FALSE,FALSE,39.9405,-83.1094
Atlanta Drive Area Water Line Improvement,Columbus,OH,5896817,Award,"Sep 10, 2025",Water / Sewer,FALSE,FALSE,39.9625,-83.0032
Roadway Minor Rehabilitation - GRE IR 675 14.91,Beavercreek,OH,5892110,Conceptual,,Roads / Highways,FALSE,FALSE,39.7748,-84.0541
RFP Engineering - Intersection Improvements at State Route 41 and Bloomingburg New Holland Road (County Road 27),Union Township,OH,5891401,Conceptual,,Roads / Highways,FALSE,FALSE,39.5752,-83.4729
Monastery/St Gregory - Mt Adams Water Main Replacement Rebid,Cincinnati,OH,5886407,Bid Results,"Nov 12, 2025",Water / Sewer,FALSE,FALSE,39.1032,-84.5065
RFQ Design - Shared Entrance,Reynoldsburg,OH,5883510,Conceptual,,Municipal,FALSE,FALSE,39.9545,-82.7593
Roadway Major Rehabilitation  -  SR 39,Wellsville,OH,5882698,Conceptual,,Roads / Highways,FALSE,FALSE,40.6167,-80.6994
Roadway Minor Rehabilitation - JEF SR 7 0.17,Wintersville,OH,5881120,Conceptual,,Roads / Highways,FALSE,FALSE,40.3871,-80.6348
Fire Pumps Replacement Project,Columbus,OH,5854000,Bid Results,"Feb 11, 2025",Municipal,FALSE,FALSE,39.9665,-83.0025
Minor Reconstruction - OH 515,Millersburg,OH,5847883,Award,"Jan 16, 2025","Roads / Highways, Bridges / Tunnels",FALSE,FALSE,40.5747,-81.7132
Roadway Minor Rehab,Sidney,OH,5837500,Conceptual,,Roads / Highways,FALSE,FALSE,40.2842,-84.1555
2025 Resurfacing Program,Cincinnati,OH,5825884,Bid Results,"Feb 6, 2025",Roads / Highways,FALSE,FALSE,39.1032,-84.5065
Brecksville Road Streetscape Improvements,Independence,OH,5818545,Award,"Dec 19, 2025",Roads / Highways,FALSE,FALSE,41.3841,-81.6411
Lancaster City Hall Exterior Restoration,Lancaster,OH,5816198,Bid Results,"May 23, 2025",Municipal,FALSE,FALSE,39.7136,-82.6017
Jermain Drive Area Water Line Improvements,Columbus,OH,5809493,Award,"Oct 29, 2025",Water / Sewer,FALSE,FALSE,40.0106,-82.9523
Magnetic Springs Sanitary Sewer System Project,Marysville,OH,5804920,Bid Results,"Oct 15, 2025",Water / Sewer,FALSE,FALSE,40.2364,-83.367
Lock 9 Park Improvements,Piqua,OH,5800000,Post-Bid,"Feb 24, 2023","Sidewalks / Parking Lot, Water / Sewer, Playgrounds / Parks / Athletic Fields",FALSE,FALSE,40.1475,-84.2381
Bridge Preservation - SR-535,Painesville,OH,5800000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,41.7549,-81.2378
"Miami Well Field Expansion, Phase 1 (Rebid)",Dayton,OH,5800000,Award,"Apr 10, 2025","Conservation and Development, Water / Sewer",FALSE,FALSE,39.8029,-84.1649
Twin Lakes Dam Rehabilitation - City of Columbus,Columbus,OH,5800000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9612,-82.9988
Bridge Preservation,Cleveland,OH,5800000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,41.4163,-81.6186
Roadway Minor Rehabilitation -  Various,London,OH,5799345,Conceptual,,Roads / Highways,FALSE,FALSE,39.9155,-83.3789
Morse Road Transfer Station Improvements Project,New Albany,OH,5778871,Bid Results,"Apr 18, 2025",Warehouse / Distribution,FALSE,FALSE,40.0522,-82.7937
Two Lane Resurfacing - US 22/SR 83,New Concord,OH,5775000,Award,"Nov 13, 2025","Roads / Highways, Sidewalks / Parking Lot, Water / Sewer, Bridges / Tunnels",FALSE,FALSE,39.9932,-81.7411
Roadway Minor Rehabilitation - SR 21,Massillon,OH,5764000,Conceptual,,Roads / Highways,FALSE,FALSE,40.7968,-81.5285
Parking Areas - IR 71 Rest Areas TP,Brunswick,OH,5760138,GC Bidding,"Mar 26, 2026","Roads / Highways, Sidewalks / Parking Lot, Water / Sewer",FALSE,FALSE,41.2186,-81.8607
Montgomery Road Pedestrian Safety Project,Norwood,OH,5757521,Award,"Apr 17, 2025","Roads / Highways, Sidewalks / Parking Lot",FALSE,FALSE,39.1619,-84.4555
Roadway Minor Rehabilitation - US 422,Solon,OH,5750000,Conceptual,,Roads / Highways,FALSE,FALSE,41.3949,-81.4403
Vega Avenue Studio Lofts,Cleveland,OH,5750000,Final Planning,,"Multi-Residential, Parking Garage, Sidewalks / Parking Lot",FALSE,FALSE,41.4747,-81.7008
Lockbourne Road / Williams Road HSTS Elimination Project - City of Columbus,Columbus,OH,5750000,Conceptual,,Roads / Highways,FALSE,FALSE,39.8905,-82.9679
LUC SR 2 21.72 Navarre Safety,Oregon,OH,5731974,Award,"Aug 12, 2025","Roads / Highways, Sidewalks / Parking Lot",FALSE,FALSE,41.6377,-83.4299
Blueprint 5th Avenue by Northwest - Edgehill / Meadow - City of Columbus,Columbus,OH,5725000,Design,,Water / Sewer,FALSE,FALSE,39.9855,-82.9374
RFQ Construction Management at Risk- Installation Of A New Chiller Within The Central Utility Plant (Cup),Cincinnati,OH,5725000,Post-Bid,"Sep 25, 2025",Educational,FALSE,FALSE,39.1345,-84.5095
Roadway Major Rehabilitation - CR 251,Sycamore Township,OH,5720345,Conceptual,,Roads / Highways,FALSE,FALSE,39.2143,-84.3877
Two Lane Resurfacing,Anna,OH,5711012,GC Bidding,"Mar 12, 2026",Roads / Highways,FALSE,FALSE,40.3689,-84.2279
WWTP Tertiary Filtration and Disinfection System Improvements,Eaton,OH,5700000,Bid Results,"Feb 12, 2025",Water / Sewer,FALSE,FALSE,39.7588,-84.6336
Warrensville Center Road Improvement - Cuyahoga County,Shaker Heights,OH,5700000,Design,,Roads / Highways,FALSE,FALSE,41.4663,-81.5363
AMF Bruns,Stow,OH,5700000,Under Construction,,"Office, Sidewalks / Parking Lot, Industrial",FALSE,FALSE,41.1973,-81.4631
Upsizing Sewer Pipes Project ID 2 Near South - City of Columbus,Columbus,OH,5700000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9625,-83.0032
Sunbury Road / Mock Road HSTS Elimination Project - City of Columbus,Columbus,OH,5700000,Conceptual,,Roads / Highways,FALSE,FALSE,40.0095,-82.9351
OARS Grit Cleaning and Screening Improvements - City of Columbus,Columbus,OH,5700000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9625,-83.0032
Summit Street Cycle Track Phase 1,Toledo,OH,5699101,Bid Results,"Jan 27, 2026","Roads / Highways, Sidewalks / Parking Lot, Water / Sewer",FALSE,FALSE,41.6542,-83.5443
"Roadway Minor Rehabilitation  -  SR 314  , SR 545",Mansfield,OH,5694000,Conceptual,,Roads / Highways,FALSE,FALSE,40.7567,-82.5186
Safety Improvement on SR 72 Limestone Street,Springfield,OH,5680164,Award,"Apr 25, 2025",Roads / Highways,FALSE,FALSE,39.9313,-83.8063
Outdoor Facilities Renovation- City of Cincinnati,Cincinnati,OH,5667000,Conceptual,,"Roads / Highways, Sidewalks / Parking Lot, Playgrounds / Parks / Athletic Fields",FALSE,FALSE,39.1031,-84.512
Nason Basin to Grove Avenue Storm Sewer Phase 1,Willoughby Hills,OH,5655549,Bid Results,"Feb 28, 2025",Water / Sewer,FALSE,FALSE,41.6364,-81.4187
Roadway Minor Rehabilitation - I 71,Lebanon,OH,5652000,Conceptual,,Roads / Highways,FALSE,FALSE,39.3948,-84.1938
Minor Reconstruction - SR 510,Clyde,OH,5649088,Bid Results,"Feb 19, 2026","Roads / Highways, Bridges / Tunnels",FALSE,FALSE,41.3115,-82.9748
Summit Lake Northshore Renovation Project,Akron,OH,5647386,Under Construction,"Oct 5, 2023",Water / Sewer,FALSE,FALSE,41.0814,-81.519
"2025 Street Rehabilitation, Contract A",Westerville,OH,5646843,Award,"Apr 3, 2025","Roads / Highways, Sidewalks / Parking Lot",FALSE,FALSE,40.1267,-82.9319
Roadway Minor Rehabilitation - OH 176,Seven Hills,OH,5640800,Conceptual,,Roads / Highways,FALSE,FALSE,41.3722,-81.6847
Roadway Minor Rehabilitation -  Various,Pharisburg,OH,5636037,Conceptual,,Roads / Highways,FALSE,FALSE,40.3616,-83.3362
Miami Well Field Expansion Phase 2,Dayton,OH,5634200,Award,"Jan 22, 2026","Conservation and Development, Water / Sewer",FALSE,FALSE,39.7858,-84.161
CWD Lead Service Line Replacement Year 4-6,Cleveland,OH,5625012,Award,"Nov 13, 2025",Water / Sewer,FALSE,FALSE,41.4993,-81.6944
Wastewater Treatment Plant Improvements - Rebid,Defiance,OH,5618000,Award,"Aug 19, 2025",Water / Sewer,FALSE,FALSE,41.2845,-84.3558
Shared Use Path - East Liverpool Riverfront Trail,Lisbon,OH,5615832,Conceptual,,Sidewalks / Parking Lot,FALSE,FALSE,40.7903,-80.7658
Wheatland Avenue Improvements,Columbus,OH,5614885,Award,"Mar 28, 2024","Roads / Highways, Water / Sewer",FALSE,FALSE,39.9474,-83.0614
2025 Districts 3 & 4 Roadway Reconstruction,Toledo,OH,5607761,Bid Results,"Mar 4, 2025","Roads / Highways, Water / Sewer",FALSE,FALSE,41.6528,-83.5379
